C,C,W,W,W,D,D,G,UTIL,,Instructions
,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,Position,Name + ID, Name, ID, Salary,GameInfo,TeamAbbrev 
,,,,,,,,,,C,Alexander Wennberg (7713462),Alexander Wennberg,7713462,4700,Cls@StL 07:00PM ET,Cls,
,,,,,,,,,,RW,Nick Foligno (7713755),Nick Foligno,7713755,4700,Cls@StL 07:00PM ET,Cls,
,,,,,,,,,,D,Torey Krug (7713947),Torey Krug,7713947,4700,NYR@Bos 07:00PM ET,Bos,
,,,,,,,,,,D,Jeff Petry (7713980),Jeff Petry,7713980,4700,Phi@Mon 07:00PM ET,Mon,
,,,,,,,,,,LW,Alex Killorn (7713667),Alex Killorn,7713667,4700,NJ@TB 07:00PM ET,TB,
,,,,,,,,,,LW,Marcus Johansson (7713689),Marcus Johansson,7713689,4700,Fla@Was 07:00PM ET,Was,
,,,,,,,,,,RW,Marian Gaborik (7713873),Marian Gaborik,7713873,4700,Cgy@LA 10:00PM ET,LA,
,,,,,,,,,,D,Jake Muzzin (7714125),Jake Muzzin,7714125,4700,Cgy@LA 10:00PM ET,LA,
,,,,,,,,,,LW,Boone Jenner (7713605),Boone Jenner,7713605,4600,Cls@StL 07:00PM ET,Cls,
,,,,,,,,,,D,Colton Parayko (7713929),Colton Parayko,7713929,4600,Cls@StL 07:00PM ET,StL,
,,,,,,,,,,RW,Mitchell Marner (7713790),Mitchell Marner,7713790,4600,Van@Tor 07:00PM ET,Tor,
,,,,,,,,,,LW,Ondrej Palat (7713666),Ondrej Palat,7713666,4600,NJ@TB 07:00PM ET,TB,
,,,,,,,,,,RW,Kyle Palmieri (7713818),Kyle Palmieri,7713818,4600,NJ@TB 07:00PM ET,NJ,
,,,,,,,,,,D,Keith Yandle (7714057),Keith Yandle,7714057,4600,Fla@Was 07:00PM ET,Fla,
,,,,,,,,,,RW,Craig Smith (7713854),Craig Smith,7713854,4600,Car@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,RW,Ales Hemsky (7713863),Ales Hemsky,7713863,4600,Chi@Dal 08:00PM ET,Dal,
,,,,,,,,,,D,Alec Martinez (7714122),Alec Martinez,7714122,4600,Cgy@LA 10:00PM ET,LA,
,,,,,,,,,,D,Dougie Hamilton (7714130),Dougie Hamilton,7714130,4600,Cgy@LA 10:00PM ET,Cgy,
,,,,,,,,,,D,Francois Beauchemin (7713897),Francois Beauchemin,7713897,4500,Min@Col 03:00PM ET,Col,
,,,,,,,,,,RW,Loui Eriksson (7713780),Loui Eriksson,7713780,4500,Van@Tor 07:00PM ET,Van,
,,,,,,,,,,D,Andrei Markov (7713973),Andrei Markov,7713973,4500,Phi@Mon 07:00PM ET,Mon,
,,,,,,,,,,C,Mark Letestu (7713518),Mark Letestu,7713518,4500,Edm@NYI 07:00PM ET,Edm,
,,,,,,,,,,D,Aaron Ekblad (7714073),Aaron Ekblad,7714073,4500,Fla@Was 07:00PM ET,Fla,
,,,,,,,,,,C,Mike Fisher (7713543),Mike Fisher,7713543,4500,Car@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,RW,Patrick Eaves (7713865),Patrick Eaves,7713865,4500,Chi@Dal 08:00PM ET,Dal,
,,,,,,,,,,C,Carl Soderberg (7713443),Carl Soderberg,7713443,4400,Min@Col 03:00PM ET,Col,
,,,,,,,,,,D,Jared Spurgeon (7713907),Jared Spurgeon,7713907,4400,Min@Col 03:00PM ET,Min,
,,,,,,,,,,RW,David Perron (7713758),David Perron,7713758,4400,Cls@StL 07:00PM ET,StL,
,,,,,,,,,,D,Seth Jones (7713930),Seth Jones,7713930,4400,Cls@StL 07:00PM ET,Cls,
,,,,,,,,,,C,Henrik Sedin (7713474),Henrik Sedin,7713474,4400,Van@Tor 07:00PM ET,Van,
,,,,,,,,,,C,Sean Couturier (7713494),Sean Couturier,7713494,4400,Phi@Mon 07:00PM ET,Phi,
,,,,,,,,,,LW,Travis Konecny (7713643),Travis Konecny,7713643,4400,Phi@Mon 07:00PM ET,Phi,
,,,,,,,,,,LW,Matt Moulson (7713645),Matt Moulson,7713645,4400,Buf@Ott 07:00PM ET,Buf,
,,,,,,,,,,RW,Sam Reinhart (7713816),Sam Reinhart,7713816,4400,Buf@Ott 07:00PM ET,Buf,
,,,,,,,,,,RW,Michael Cammalleri (7713817),Michael Cammalleri,7713817,4400,NJ@TB 07:00PM ET,NJ,
,,,,,,,,,,LW,Benoit Pouliot (7713672),Benoit Pouliot,7713672,4400,Edm@NYI 07:00PM ET,Edm,
,,,,,,,,,,LW,Andre Burakovsky (7713692),Andre Burakovsky,7713692,4400,Fla@Was 07:00PM ET,Was,
,,,,,,,,,,RW,Michael Frolik (7713877),Michael Frolik,7713877,4400,Cgy@LA 10:00PM ET,Cgy,
,,,,,,,,,,D,Dennis Wideman (7714118),Dennis Wideman,7714118,4400,Cgy@LA 10:00PM ET,Cgy,
,,,,,,,,,,C,Nick Bonino (7713580),Nick Bonino,7713580,4400,Pit@SJ 10:30PM ET,Pit,
,,,,,,,,,,LW,Mikkel Boedker (7713735),Mikkel Boedker,7713735,4400,Pit@SJ 10:30PM ET,SJ,
,,,,,,,,,,C,Brandon Dubinsky (7713455),Brandon Dubinsky,7713455,4300,Cls@StL 07:00PM ET,Cls,
,,,,,,,,,,D,Zdeno Chara (7713934),Zdeno Chara,7713934,4300,NYR@Bos 07:00PM ET,Bos,
,,,,,,,,,,D,Alexander Edler (7713954),Alexander Edler,7713954,4300,Van@Tor 07:00PM ET,Van,
,,,,,,,,,,LW,Zack Smith (7713646),Zack Smith,7713646,4300,Buf@Ott 07:00PM ET,Ott,
,,,,,,,,,,RW,Jesse Puljujarvi (7713838),Jesse Puljujarvi,7713838,4300,Edm@NYI 07:00PM ET,Edm,
,,,,,,,,,,D,Kris Russell (7714035),Kris Russell,7714035,4300,Edm@NYI 07:00PM ET,Edm,
,,,,,,,,,,C,Nick Bjugstad (7713532),Nick Bjugstad,7713532,4300,Fla@Was 07:00PM ET,Fla,
,,,,,,,,,,RW,Jiri Hudler (7713862),Jiri Hudler,7713862,4300,Chi@Dal 08:00PM ET,Dal,
,,,,,,,,,,D,T.J. Brodie (7714124),T.J. Brodie,7714124,4300,Cgy@LA 10:00PM ET,Cgy,
,,,,,,,,,,LW,Nino Niederreiter (7713591),Nino Niederreiter,7713591,4200,Min@Col 03:00PM ET,Min,
,,,,,,,,,,RW,Jarome Iginla (7713744),Jarome Iginla,7713744,4200,Min@Col 03:00PM ET,Col,
,,,,,,,,,,LW,Scott Hartnell (7713597),Scott Hartnell,7713597,4200,Cls@StL 07:00PM ET,Cls,
,,,,,,,,,,LW,Robby Fabbri (7713608),Robby Fabbri,7713608,4200,Cls@StL 07:00PM ET,StL,
,,,,,,,,,,D,Mark Streit (7713976),Mark Streit,7713976,4200,Phi@Mon 07:00PM ET,Phi,
,,,,,,,,,,C,Travis Zajac (7713510),Travis Zajac,7713510,4200,NJ@TB 07:00PM ET,NJ,
,,,,,,,,,,D,Nick Leddy (7714039),Nick Leddy,7714039,4200,Edm@NYI 07:00PM ET,NYI,
,,,,,,,,,,LW,Jussi Jokinen (7713685),Jussi Jokinen,7713685,4200,Fla@Was 07:00PM ET,Fla,
,,,,,,,,,,RW,Justin Williams (7713840),Justin Williams,7713840,4200,Fla@Was 07:00PM ET,Was,
,,,,,,,,,,RW,Reilly Smith (7713848),Reilly Smith,7713848,4200,Fla@Was 07:00PM ET,Fla,
,,,,,,,,,,D,Matt Niskanen (7714056),Matt Niskanen,7714056,4200,Fla@Was 07:00PM ET,Was,
,,,,,,,,,,C,Jordan Staal (7713545),Jordan Staal,7713545,4200,Car@Nsh 08:00PM ET,Car,
,,,,,,,,,,C,Sam Bennett (7713573),Sam Bennett,7713573,4200,Cgy@LA 10:00PM ET,Cgy,
,,,,,,,,,,RW,Troy Brouwer (7713875),Troy Brouwer,7713875,4200,Cgy@LA 10:00PM ET,Cgy,
,,,,,,,,,,LW,Chris Kunitz (7713732),Chris Kunitz,7713732,4200,Pit@SJ 10:30PM ET,Pit,
,,,,,,,,,,D,Marc-Edouard Vlasic (7714138),Marc-Edouard Vlasic,7714138,4200,Pit@SJ 10:30PM ET,SJ,
,,,,,,,,,,C,Erik Haula (7713449),Erik Haula,7713449,4100,Min@Col 03:00PM ET,Min,
,,,,,,,,,,LW,Jason Zucker (7713593),Jason Zucker,7713593,4100,Min@Col 03:00PM ET,Min,
,,,,,,,,,,D,Matt Dumba (7713910),Matt Dumba,7713910,4100,Min@Col 03:00PM ET,Min,
,,,,,,,,,,C,Jori Lehtera (7713458),Jori Lehtera,7713458,4100,Cls@StL 07:00PM ET,StL,
,,,,,,,,,,LW,Michael Grabner (7713610),Michael Grabner,7713610,4100,NYR@Bos 07:00PM ET,NYR,
,,,,,,,,,,C,Brandon Sutter (7713476),Brandon Sutter,7713476,4100,Van@Tor 07:00PM ET,Van,
,,,,,,,,,,C,Tyler Bozak (7713477),Tyler Bozak,7713477,4100,Van@Tor 07:00PM ET,Tor,
,,,,,,,,,,LW,Leo Komarov (7713630),Leo Komarov,7713630,4100,Van@Tor 07:00PM ET,Tor,
,,,,,,,,,,D,Morgan Rielly (7713967),Morgan Rielly,7713967,4100,Van@Tor 07:00PM ET,Tor,
,,,,,,,,,,LW,Matt Read (7713636),Matt Read,7713636,4100,Phi@Mon 07:00PM ET,Phi,
,,,,,,,,,,D,Michael Del Zotto (7713979),Michael Del Zotto,7713979,4100,Phi@Mon 07:00PM ET,Phi,
,,,,,,,,,,D,Zach Bogosian (7714000),Zach Bogosian,7714000,4100,Buf@Ott 07:00PM ET,Buf,
,,,,,,,,,,C,Adam Henrique (7713513),Adam Henrique,7713513,4100,NJ@TB 07:00PM ET,NJ,
,,,,,,,,,,LW,Ryan Callahan (7713659),Ryan Callahan,7713659,4100,NJ@TB 07:00PM ET,TB,
,,,,,,,,,,RW,Vladislav Namestnikov (7713821),Vladislav Namestnikov,7713821,4100,NJ@TB 07:00PM ET,TB,
,,,,,,,,,,LW,Patrick Maroon (7713676),Patrick Maroon,7713676,4100,Edm@NYI 07:00PM ET,Edm,
,,,,,,,,,,D,Andrej Sekera (7714036),Andrej Sekera,7714036,4100,Edm@NYI 07:00PM ET,Edm,
,,,,,,,,,,LW,Sebastian Aho (7713704),Sebastian Aho,7713704,4100,Car@Nsh 08:00PM ET,Car,
,,,,,,,,,,RW,Elias Lindholm (7713857),Elias Lindholm,7713857,4100,Car@Nsh 08:00PM ET,Car,
,,,,,,,,,,RW,Viktor Arvidsson (7713859),Viktor Arvidsson,7713859,4100,Car@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,D,Noah Hanifin (7714093),Noah Hanifin,7714093,4100,Car@Nsh 08:00PM ET,Car,
,,,,,,,,,,LW,Cody Eakin (7713711),Cody Eakin,7713711,4100,Chi@Dal 08:00PM ET,Dal,
,,,,,,,,,,LW,Dustin Brown (7713719),Dustin Brown,7713719,4100,Cgy@LA 10:00PM ET,LA,
,,,,,,,,,,RW,Teddy Purcell (7713878),Teddy Purcell,7713878,4100,Cgy@LA 10:00PM ET,LA,
,,,,,,,,,,LW,Scott Wilson (7713741),Scott Wilson,7713741,4100,Pit@SJ 10:30PM ET,Pit,
,,,,,,,,,,RW,Jason Pominville (7713745),Jason Pominville,7713745,4000,Min@Col 03:00PM ET,Min,
,,,,,,,,,,RW,Sam Gagner (7713757),Sam Gagner,7713757,4000,Cls@StL 07:00PM ET,Cls,
,,,,,,,,,,C,Frank Vatrano (7713473),Frank Vatrano,7713473,4000,NYR@Bos 07:00PM ET,Bos,
,,,,,,,,,,LW,Ryan Spooner (7713615),Ryan Spooner,7713615,4000,NYR@Bos 07:00PM ET,Bos,
,,,,,,,,,,LW,Sven Baertschi (7713627),Sven Baertschi,7713627,4000,Van@Tor 07:00PM ET,Van,
,,,,,,,,,,RW,Jannik Hansen (7713782),Jannik Hansen,7713782,4000,Van@Tor 07:00PM ET,Van,
,,,,,,,,,,LW,Artturi Lehkonen (7713641),Artturi Lehkonen,7713641,4000,Phi@Mon 07:00PM ET,Mon,
,,,,,,,,,,LW,Tyler Ennis (7713647),Tyler Ennis,7713647,4000,Buf@Ott 07:00PM ET,Buf,
,,,,,,,,,,D,Oscar Klefbom (7714045),Oscar Klefbom,7714045,4000,Edm@NYI 07:00PM ET,Edm,
,,,,,,,,,,C,Teuvo Teravainen (7713549),Teuvo Teravainen,7713549,4000,Car@Nsh 08:00PM ET,Car,
,,,,,,,,,,C,Mikael Backlund (7713566),Mikael Backlund,7713566,4000,Cgy@LA 10:00PM ET,Cgy,
,,,,,,,,,,LW,Joonas Donskoi (7713736),Joonas Donskoi,7713736,4000,Pit@SJ 10:30PM ET,SJ,
,,,,,,,,,,LW,Carl Hagelin (7713739),Carl Hagelin,7713739,4000,Pit@SJ 10:30PM ET,Pit,
,,,,,,,,,,D,Trevor Daley (7714135),Trevor Daley,7714135,4000,Pit@SJ 10:30PM ET,Pit,
,,,,,,,,,,C,Riley Nash (7713466),Riley Nash,7713466,3900,NYR@Bos 07:00PM ET,Bos,
,,,,,,,,,,LW,Matt Beleskey (7713613),Matt Beleskey,7713613,3900,NYR@Bos 07:00PM ET,Bos,
,,,,,,,,,,C,Bo Horvat (7713485),Bo Horvat,7713485,3900,Van@Tor 07:00PM ET,Van,
,,,,,,,,,,RW,Andrew Shaw (7713798),Andrew Shaw,7713798,3900,Phi@Mon 07:00PM ET,Mon,
,,,,,,,,,,C,Jean-Gabriel Pageau (7713506),Jean-Gabriel Pageau,7713506,3900,Buf@Ott 07:00PM ET,Ott,
,,,,,,,,,,LW,Ryan Dzingel (7713652),Ryan Dzingel,7713652,3900,Buf@Ott 07:00PM ET,Ott,
,,,,,,,,,,C,Pavel Zacha (7713516),Pavel Zacha,7713516,3900,NJ@TB 07:00PM ET,NJ,
,,,,,,,,,,LW,P.A. Parenteau (7713656),P.A. Parenteau,7713656,3900,NJ@TB 07:00PM ET,NJ,
,,,,,,,,,,D,Anton Stralman (7714017),Anton Stralman,7714017,3900,NJ@TB 07:00PM ET,TB,
,,,,,,,,,,LW,Anders Lee (7713680),Anders Lee,7713680,3900,Edm@NYI 07:00PM ET,NYI,
,,,,,,,,,,D,Travis Hamonic (7714040),Travis Hamonic,7714040,3900,Edm@NYI 07:00PM ET,NYI,
,,,,,,,,,,C,Mike Ribeiro (7713542),Mike Ribeiro,7713542,3900,Car@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,LW,Joakim Nordstrom (7713701),Joakim Nordstrom,7713701,3900,Car@Nsh 08:00PM ET,Car,
,,,,,,,,,,LW,Kris Versteeg (7713720),Kris Versteeg,7713720,3900,Cgy@LA 10:00PM ET,Cgy,
,,,,,,,,,,RW,Joel Ward (7713887),Joel Ward,7713887,3900,Pit@SJ 10:30PM ET,SJ,
,,,,,,,,,,D,Justin Schultz (7714151),Justin Schultz,7714151,3900,Pit@SJ 10:30PM ET,Pit,
,,,,,,,,,,LW,Mikael Granlund (7713592),Mikael Granlund,7713592,3800,Min@Col 03:00PM ET,Min,
,,,,,,,,,,RW,Mikko Rantanen (7713754),Mikko Rantanen,7713754,3800,Min@Col 03:00PM ET,Col,
,,,,,,,,,,RW,Nail Yakupov (7713763),Nail Yakupov,7713763,3800,Cls@StL 07:00PM ET,StL,
,,,,,,,,,,D,Jay Bouwmeester (7713915),Jay Bouwmeester,7713915,3800,Cls@StL 07:00PM ET,StL,
,,,,,,,,,,C,Brandon Pirri (7713470),Brandon Pirri,7713470,3800,NYR@Bos 07:00PM ET,NYR,
,,,,,,,,,,D,Ben Hutton (7713969),Ben Hutton,7713969,3800,Van@Tor 07:00PM ET,Van,
,,,,,,,,,,D,Nikita Zaitsev (7713971),Nikita Zaitsev,7713971,3800,Van@Tor 07:00PM ET,Tor,
,,,,,,,,,,D,Dion Phaneuf (7713995),Dion Phaneuf,7713995,3800,Buf@Ott 07:00PM ET,Ott,
,,,,,,,,,,D,Dmitry Kulikov (7714003),Dmitry Kulikov,7714003,3800,Buf@Ott 07:00PM ET,Buf,
,,,,,,,,,,RW,Devante Smith-Pelly (7713820),Devante Smith-Pelly,7713820,3800,NJ@TB 07:00PM ET,NJ,
,,,,,,,,,,D,Damon Severson (7714027),Damon Severson,7714027,3800,NJ@TB 07:00PM ET,NJ,
,,,,,,,,,,RW,Ryan Strome (7713835),Ryan Strome,7713835,3800,Edm@NYI 07:00PM ET,NYI,
,,,,,,,,,,D,Dmitry Orlov (7714066),Dmitry Orlov,7714066,3800,Fla@Was 07:00PM ET,Was,
,,,,,,,,,,D,Ryan Ellis (7714078),Ryan Ellis,7714078,3800,Car@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,LW,Tyler Motte (7713716),Tyler Motte,7713716,3800,Chi@Dal 08:00PM ET,Chi,
,,,,,,,,,,D,Brian Campbell (7714094),Brian Campbell,7714094,3800,Chi@Dal 08:00PM ET,Chi,
,,,,,,,,,,C,Matt Cullen (7713575),Matt Cullen,7713575,3800,Pit@SJ 10:30PM ET,Pit,
,,,,,,,,,,LW,Conor Sheary (7713742),Conor Sheary,7713742,3800,Pit@SJ 10:30PM ET,Pit,
,,,,,,,,,,RW,Blake Comeau (7713746),Blake Comeau,7713746,3700,Min@Col 03:00PM ET,Col,
,,,,,,,,,,D,David Savard (7713922),David Savard,7713922,3700,Cls@StL 07:00PM ET,Cls,
,,,,,,,,,,D,Christopher Tanev (7713962),Christopher Tanev,7713962,3700,Van@Tor 07:00PM ET,Van,
,,,,,,,,,,C,David Desharnais (7713491),David Desharnais,7713491,3700,Phi@Mon 07:00PM ET,Mon,
,,,,,,,,,,D,Nathan Beaulieu (7713986),Nathan Beaulieu,7713986,3700,Phi@Mon 07:00PM ET,Mon,
,,,,,,,,,,C,Johan Larsson (7713503),Johan Larsson,7713503,3700,Buf@Ott 07:00PM ET,Buf,
,,,,,,,,,,RW,Brian Gionta (7713804),Brian Gionta,7713804,3700,Buf@Ott 07:00PM ET,Buf,
,,,,,,,,,,D,Cody Ceci (7714007),Cody Ceci,7714007,3700,Buf@Ott 07:00PM ET,Ott,
,,,,,,,,,,C,Valtteri Filppula (7713511),Valtteri Filppula,7713511,3700,NJ@TB 07:00PM ET,TB,
,,,,,,,,,,D,Michael Matheson (7714069),Michael Matheson,7714069,3700,Fla@Was 07:00PM ET,Fla,
,,,,,,,,,,LW,Calle Jarnkrok (7713700),Calle Jarnkrok,7713700,3700,Car@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,RW,Andrej Nestrasil (7713853),Andrej Nestrasil,7713853,3700,Car@Nsh 08:00PM ET,Car,
,,,,,,,,,,D,Mattias Ekholm (7714084),Mattias Ekholm,7714084,3700,Car@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,D,Jaccob Slavin (7714088),Jaccob Slavin,7714088,3700,Car@Nsh 08:00PM ET,Car,
,,,,,,,,,,D,Niklas Hjalmarsson (7714100),Niklas Hjalmarsson,7714100,3700,Chi@Dal 08:00PM ET,Chi,
,,,,,,,,,,RW,Alex Chiasson (7713883),Alex Chiasson,7713883,3700,Cgy@LA 10:00PM ET,Cgy,
,,,,,,,,,,RW,Chris Stewart (7713747),Chris Stewart,7713747,3600,Min@Col 03:00PM ET,Min,
,,,,,,,,,,C,Patrik Berglund (7713456),Patrik Berglund,7713456,3600,Cls@StL 07:00PM ET,StL,
,,,,,,,,,,D,Ryan Murray (7713927),Ryan Murray,7713927,3600,Cls@StL 07:00PM ET,Cls,
,,,,,,,,,,C,Kevin Hayes (7713467),Kevin Hayes,7713467,3600,NYR@Bos 07:00PM ET,NYR,
,,,,,,,,,,RW,Jesper Fast (7713770),Jesper Fast,7713770,3600,NYR@Bos 07:00PM ET,NYR,
,,,,,,,,,,LW,Michael Raffl (7713639),Michael Raffl,7713639,3600,Phi@Mon 07:00PM ET,Phi,
,,,,,,,,,,D,Ivan Provorov (7713994),Ivan Provorov,7713994,3600,Phi@Mon 07:00PM ET,Phi,
,,,,,,,,,,C,Zemgus Girgensons (7713507),Zemgus Girgensons,7713507,3600,Buf@Ott 07:00PM ET,Buf,
,,,,,,,,,,RW,Brayden Point (7713826),Brayden Point,7713826,3600,NJ@TB 07:00PM ET,TB,
,,,,,,,,,,C,Casey Cizikas (7713521),Casey Cizikas,7713521,3600,Edm@NYI 07:00PM ET,NYI,
,,,,,,,,,,D,Adam Larsson (7714044),Adam Larsson,7714044,3600,Edm@NYI 07:00PM ET,Edm,
,,,,,,,,,,LW,Colton Sceviour (7713688),Colton Sceviour,7713688,3600,Fla@Was 07:00PM ET,Fla,
,,,,,,,,,,D,Karl Alzner (7714058),Karl Alzner,7714058,3600,Fla@Was 07:00PM ET,Was,
,,,,,,,,,,LW,Antoine Roussel (7713712),Antoine Roussel,7713712,3600,Chi@Dal 08:00PM ET,Dal,
,,,,,,,,,,RW,Brett Ritchie (7713869),Brett Ritchie,7713869,3600,Chi@Dal 08:00PM ET,Dal,
,,,,,,,,,,LW,Mikhail Grigorenko (7713595),Mikhail Grigorenko,7713595,3500,Min@Col 03:00PM ET,Col,
,,,,,,,,,,RW,Joe Colborne (7713748),Joe Colborne,7713748,3500,Min@Col 03:00PM ET,Col,
,,,,,,,,,,D,Jonas Brodin (7713909),Jonas Brodin,7713909,3500,Min@Col 03:00PM ET,Min,
,,,,,,,,,,RW,Austin Czarnik (7713776),Austin Czarnik,7713776,3500,NYR@Bos 07:00PM ET,Bos,
,,,,,,,,,,C,Peter Holland (7713479),Peter Holland,7713479,3500,Van@Tor 07:00PM ET,Tor,
,,,,,,,,,,RW,Nikita Soshnikov (7713789),Nikita Soshnikov,7713789,3500,Van@Tor 07:00PM ET,Tor,
,,,,,,,,,,D,Jake Gardiner (7713956),Jake Gardiner,7713956,3500,Van@Tor 07:00PM ET,Tor,
,,,,,,,,,,D,Philip Larsen (7713959),Philip Larsen,7713959,3500,Van@Tor 07:00PM ET,Van,
,,,,,,,,,,D,Brandon Manning (7713987),Brandon Manning,7713987,3500,Phi@Mon 07:00PM ET,Phi,
,,,,,,,,,,D,Brooks Orpik (7714054),Brooks Orpik,7714054,3500,Fla@Was 07:00PM ET,Was,
,,,,,,,,,,LW,Colin Wilson (7713697),Colin Wilson,7713697,3500,Car@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,RW,Kevin Fiala (7713858),Kevin Fiala,7713858,3500,Car@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,C,Radek Faksa (7713557),Radek Faksa,7713557,3500,Chi@Dal 08:00PM ET,Dal,
,,,,,,,,,,C,Devin Shore (7713558),Devin Shore,7713558,3500,Chi@Dal 08:00PM ET,Dal,
,,,,,,,,,,LW,Matthew Tkachuk (7713730),Matthew Tkachuk,7713730,3500,Cgy@LA 10:00PM ET,Cgy,
,,,,,,,,,,D,Justin Braun (7714142),Justin Braun,7714142,3500,Pit@SJ 10:30PM ET,SJ,
,,,,,,,,,,D,Olli Maatta (7714150),Olli Maatta,7714150,3500,Pit@SJ 10:30PM ET,Pit,
,,,,,,,,,,C,Joel Eriksson Ek (7713451),Joel Eriksson Ek,7713451,3400,Min@Col 03:00PM ET,Min,
,,,,,,,,,,D,Patrick Wiercioch (7713905),Patrick Wiercioch,7713905,3400,Min@Col 03:00PM ET,Col,
,,,,,,,,,,LW,Pavel Buchnevich (7713619),Pavel Buchnevich,7713619,3400,NYR@Bos 07:00PM ET,NYR,
,,,,,,,,,,D,Kevin Klein (7713935),Kevin Klein,7713935,3400,NYR@Bos 07:00PM ET,NYR,
,,,,,,,,,,D,John-Michael Liles (7713936),John-Michael Liles,7713936,3400,NYR@Bos 07:00PM ET,Bos,
,,,,,,,,,,LW,Zach Hyman (7713626),Zach Hyman,7713626,3400,Van@Tor 07:00PM ET,Tor,
,,,,,,,,,,RW,Jake Virtanen (7713787),Jake Virtanen,7713787,3400,Van@Tor 07:00PM ET,Van,
,,,,,,,,,,D,Connor Carrick (7713968),Connor Carrick,7713968,3400,Van@Tor 07:00PM ET,Tor,
,,,,,,,,,,RW,Dale Weise (7713794),Dale Weise,7713794,3400,Phi@Mon 07:00PM ET,Phi,
,,,,,,,,,,D,Radko Gudas (7713983),Radko Gudas,7713983,3400,Phi@Mon 07:00PM ET,Phi,
,,,,,,,,,,D,Alexei Emelin (7713985),Alexei Emelin,7713985,3400,Phi@Mon 07:00PM ET,Mon,
,,,,,,,,,,LW,Clarke MacArthur (7713644),Clarke MacArthur,7713644,3400,Buf@Ott 07:00PM ET,Ott,
,,,,,,,,,,LW,Marcus Foligno (7713649),Marcus Foligno,7713649,3400,Buf@Ott 07:00PM ET,Buf,
,,,,,,,,,,D,Cody Franson (7713998),Cody Franson,7713998,3400,Buf@Ott 07:00PM ET,Buf,
,,,,,,,,,,D,Jason Garrison (7714019),Jason Garrison,7714019,3400,NJ@TB 07:00PM ET,TB,
,,,,,,,,,,RW,Jason Chimera (7713828),Jason Chimera,7713828,3400,Edm@NYI 07:00PM ET,NYI,
,,,,,,,,,,RW,Zack Kassian (7713832),Zack Kassian,7713832,3400,Edm@NYI 07:00PM ET,Edm,
,,,,,,,,,,D,Calvin de Haan (7714038),Calvin de Haan,7714038,3400,Edm@NYI 07:00PM ET,NYI,
,,,,,,,,,,D,Darnell Nurse (7714050),Darnell Nurse,7714050,3400,Edm@NYI 07:00PM ET,Edm,
,,,,,,,,,,C,Lars Eller (7713529),Lars Eller,7713529,3400,Fla@Was 07:00PM ET,Was,
,,,,,,,,,,D,Jason Demers (7714061),Jason Demers,7714061,3400,Fla@Was 07:00PM ET,Fla,
,,,,,,,,,,C,Mattias Janmark (7713561),Mattias Janmark,7713561,3400,Chi@Dal 08:00PM ET,Dal,
,,,,,,,,,,D,Jack Johnson (7713916),Jack Johnson,7713916,3300,Cls@StL 07:00PM ET,Cls,
,,,,,,,,,,D,Dan Girardi (7713939),Dan Girardi,7713939,3300,NYR@Bos 07:00PM ET,NYR,
,,,,,,,,,,D,Brandon Carlo (7713950),Brandon Carlo,7713950,3300,NYR@Bos 07:00PM ET,Bos,
,,,,,,,,,,LW,Alexandre Burrows (7713623),Alexandre Burrows,7713623,3300,Van@Tor 07:00PM ET,Van,
,,,,,,,,,,LW,Josh Leivo (7713629),Josh Leivo,7713629,3300,Van@Tor 07:00PM ET,Tor,
,,,,,,,,,,RW,Jack Skille (7713781),Jack Skille,7713781,3300,Van@Tor 07:00PM ET,Van,
,,,,,,,,,,RW,Nick Cousins (7713797),Nick Cousins,7713797,3300,Phi@Mon 07:00PM ET,Phi,
,,,,,,,,,,D,Andrew MacDonald (7713977),Andrew MacDonald,7713977,3300,Phi@Mon 07:00PM ET,Phi,
,,,,,,,,,,RW,Chris Kelly (7713805),Chris Kelly,7713805,3300,Buf@Ott 07:00PM ET,Ott,
,,,,,,,,,,RW,Reid Boucher (7713823),Reid Boucher,7713823,3300,NJ@TB 07:00PM ET,NJ,
,,,,,,,,,,D,Ben Lovejoy (7714018),Ben Lovejoy,7714018,3300,NJ@TB 07:00PM ET,NJ,
,,,,,,,,,,RW,Cal Clutterbuck (7713829),Cal Clutterbuck,7713829,3300,Edm@NYI 07:00PM ET,NYI,
,,,,,,,,,,D,Thomas Hickey (7714037),Thomas Hickey,7714037,3300,Edm@NYI 07:00PM ET,NYI,
,,,,,,,,,,D,Brandon Davidson (7714042),Brandon Davidson,7714042,3300,Edm@NYI 07:00PM ET,Edm,
,,,,,,,,,,D,Ron Hainsey (7714074),Ron Hainsey,7714074,3300,Car@Nsh 08:00PM ET,Car,
