C,C,W,W,W,D,D,G,UTIL,,Instructions
,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,Position,Name + ID, Name, ID, Salary,GameInfo,TeamAbbrev 
,,,,,,,,,,D,Brett Pesce (7719081),Brett Pesce,7719081,3100,NJ@Car 06:00PM ET,Car,
,,,,,,,,,,RW,Ryan Hartman (7719000),Ryan Hartman,7719000,3100,Dal@Chi 07:00PM ET,Chi,
,,,,,,,,,,D,Dan Hamhuis (7719090),Dan Hamhuis,7719090,3100,Dal@Chi 07:00PM ET,Dal,
,,,,,,,,,,D,Marc Staal (7719111),Marc Staal,7719111,3100,Wpg@NYR 07:00PM ET,NYR,
,,,,,,,,,,D,Paul Postma (7719118),Paul Postma,7719118,3100,Wpg@NYR 07:00PM ET,Wpg,
,,,,,,,,,,C,Chris Wagner (7718871),Chris Wagner,7718871,3100,Cgy@Anh 09:30PM ET,Anh,
,,,,,,,,,,D,Simon Despres (7719134),Simon Despres,7719134,3100,Cgy@Anh 09:30PM ET,Anh,
,,,,,,,,,,LW,Gabriel Bourque (7718882),Gabriel Bourque,7718882,3000,Col@StL 05:00PM ET,Col,
,,,,,,,,,,LW,Andreas Martinsen (7718889),Andreas Martinsen,7718889,3000,Col@StL 05:00PM ET,Col,
,,,,,,,,,,D,Carl Gunnarsson (7719034),Carl Gunnarsson,7719034,3000,Col@StL 05:00PM ET,StL,
,,,,,,,,,,C,Jay McClement (7718832),Jay McClement,7718832,3000,NJ@Car 06:00PM ET,Car,
,,,,,,,,,,LW,Joseph Blandisi (7718913),Joseph Blandisi,7718913,3000,NJ@Car 06:00PM ET,NJ,
,,,,,,,,,,D,Ryan Murphy (7719075),Ryan Murphy,7719075,3000,NJ@Car 06:00PM ET,Car,
,,,,,,,,,,D,Yohann Auvitu (7719087),Yohann Auvitu,7719087,3000,NJ@Car 06:00PM ET,NJ,
,,,,,,,,,,LW,Lauri Korpikoski (7718917),Lauri Korpikoski,7718917,3000,Dal@Chi 07:00PM ET,Dal,
,,,,,,,,,,RW,Adam Cracknell (7718996),Adam Cracknell,7718996,3000,Dal@Chi 07:00PM ET,Dal,
,,,,,,,,,,D,Trevor van Riemsdyk (7719104),Trevor van Riemsdyk,7719104,3000,Dal@Chi 07:00PM ET,Chi,
,,,,,,,,,,C,Adam Lowry (7718861),Adam Lowry,7718861,3000,Wpg@NYR 07:00PM ET,Wpg,
,,,,,,,,,,LW,Marko Dano (7718935),Marko Dano,7718935,3000,Wpg@NYR 07:00PM ET,Wpg,
,,,,,,,,,,D,Ben Chiarot (7719120),Ben Chiarot,7719120,3000,Wpg@NYR 07:00PM ET,Wpg,
,,,,,,,,,,D,Brady Skjei (7719124),Brady Skjei,7719124,3000,Wpg@NYR 07:00PM ET,NYR,
,,,,,,,,,,C,Matt Stajan (7718866),Matt Stajan,7718866,3000,Cgy@Anh 09:30PM ET,Cgy,
,,,,,,,,,,LW,Lance Bouma (7718945),Lance Bouma,7718945,3000,Cgy@Anh 09:30PM ET,Cgy,
,,,,,,,,,,D,Deryk Engelland (7719127),Deryk Engelland,7719127,3000,Cgy@Anh 09:30PM ET,Cgy,
,,,,,,,,,,RW,Ty Rattie (7718961),Ty Rattie,7718961,2900,Col@StL 05:00PM ET,StL,
,,,,,,,,,,RW,Dmitrij Jaskin (7718962),Dmitrij Jaskin,7718962,2900,Col@StL 05:00PM ET,StL,
,,,,,,,,,,D,Joel Edmundson (7719040),Joel Edmundson,7719040,2900,Col@StL 05:00PM ET,StL,
,,,,,,,,,,D,Nikita Zadorov (7719044),Nikita Zadorov,7719044,2900,Col@StL 05:00PM ET,Col,
,,,,,,,,,,C,Luke Glendening (7718827),Luke Glendening,7718827,2900,Edm@Det 05:00PM ET,Det,
,,,,,,,,,,RW,Tyler Pitlick (7718973),Tyler Pitlick,7718973,2900,Edm@Det 05:00PM ET,Edm,
,,,,,,,,,,D,Jonathan Ericsson (7719048),Jonathan Ericsson,7719048,2900,Edm@Det 05:00PM ET,Det,
,,,,,,,,,,D,Eric Gryba (7719052),Eric Gryba,7719052,2900,Edm@Det 05:00PM ET,Edm,
,,,,,,,,,,D,Alexey Marchenko (7719060),Alexey Marchenko,7719060,2900,Edm@Det 05:00PM ET,Det,
,,,,,,,,,,C,Vernon Fiddler (7718831),Vernon Fiddler,7718831,2900,NJ@Car 06:00PM ET,NJ,
,,,,,,,,,,LW,Viktor Stalberg (7718907),Viktor Stalberg,7718907,2900,NJ@Car 06:00PM ET,Car,
,,,,,,,,,,LW,Jacob Josefson (7718908),Jacob Josefson,7718908,2900,NJ@Car 06:00PM ET,NJ,
,,,,,,,,,,D,John Moore (7719071),John Moore,7719071,2900,NJ@Car 06:00PM ET,NJ,
,,,,,,,,,,C,Marcus Kruger (7718844),Marcus Kruger,7718844,2900,Dal@Chi 07:00PM ET,Chi,
,,,,,,,,,,C,Nick Schmaltz (7718851),Nick Schmaltz,7718851,2900,Dal@Chi 07:00PM ET,Chi,
,,,,,,,,,,LW,Curtis McKenzie (7718925),Curtis McKenzie,7718925,2900,Dal@Chi 07:00PM ET,Dal,
,,,,,,,,,,RW,Tanner Kero (7719001),Tanner Kero,7719001,2900,Dal@Chi 07:00PM ET,Chi,
,,,,,,,,,,D,Stephen Johns (7719098),Stephen Johns,7719098,2900,Dal@Chi 07:00PM ET,Dal,
,,,,,,,,,,LW,Brandon Tanev (7718940),Brandon Tanev,7718940,2900,Wpg@NYR 07:00PM ET,Wpg,
,,,,,,,,,,D,Adam Clendening (7719122),Adam Clendening,7719122,2900,Wpg@NYR 07:00PM ET,NYR,
,,,,,,,,,,C,Michael Sgarbossa (7718873),Michael Sgarbossa,7718873,2900,Cgy@Anh 09:30PM ET,Anh,
,,,,,,,,,,LW,Emerson Etem (7718944),Emerson Etem,7718944,2900,Cgy@Anh 09:30PM ET,Anh,
,,,,,,,,,,D,Clayton Stoner (7719132),Clayton Stoner,7719132,2900,Cgy@Anh 09:30PM ET,Anh,
,,,,,,,,,,D,Korbinian Holzer (7719136),Korbinian Holzer,7719136,2900,Cgy@Anh 09:30PM ET,Anh,
,,,,,,,,,,LW,Samuel Blais (7718888),Samuel Blais,7718888,2800,Col@StL 05:00PM ET,StL,
,,,,,,,,,,D,Robert Bortuzzo (7719035),Robert Bortuzzo,7719035,2800,Col@StL 05:00PM ET,StL,
,,,,,,,,,,LW,Sergey Kalinin (7718914),Sergey Kalinin,7718914,2800,NJ@Car 06:00PM ET,NJ,
,,,,,,,,,,D,Kyle Quincey (7719068),Kyle Quincey,7719068,2800,NJ@Car 06:00PM ET,NJ,
,,,,,,,,,,LW,Vinnie Hinostroza (7718924),Vinnie Hinostroza,7718924,2800,Dal@Chi 07:00PM ET,Chi,
,,,,,,,,,,D,Esa Lindell (7719101),Esa Lindell,7719101,2800,Dal@Chi 07:00PM ET,Dal,
,,,,,,,,,,D,Erik Gustafsson (7719102),Erik Gustafsson,7719102,2800,Dal@Chi 07:00PM ET,Chi,
,,,,,,,,,,C,Alex Burmistrov (7718854),Alex Burmistrov,7718854,2800,Wpg@NYR 07:00PM ET,Wpg,
,,,,,,,,,,C,Nate Thompson (7718869),Nate Thompson,7718869,2800,Cgy@Anh 09:30PM ET,Anh,
,,,,,,,,,,C,Hunter Shinkaruk (7718875),Hunter Shinkaruk,7718875,2800,Cgy@Anh 09:30PM ET,Cgy,
,,,,,,,,,,LW,Joseph Cramarossa (7718948),Joseph Cramarossa,7718948,2800,Cgy@Anh 09:30PM ET,Anh,
,,,,,,,,,,RW,Ondrej Kase (7719025),Ondrej Kase,7719025,2800,Cgy@Anh 09:30PM ET,Anh,
,,,,,,,,,,D,Josh Manson (7719141),Josh Manson,7719141,2800,Cgy@Anh 09:30PM ET,Anh,
,,,,,,,,,,C,Kyle Brodziak (7718809),Kyle Brodziak,7718809,2700,Col@StL 05:00PM ET,StL,
,,,,,,,,,,C,John Mitchell (7718810),John Mitchell,7718810,2700,Col@StL 05:00PM ET,Col,
,,,,,,,,,,LW,Scottie Upshall (7718877),Scottie Upshall,7718877,2700,Col@StL 05:00PM ET,StL,
,,,,,,,,,,LW,Rene Bourque (7718879),Rene Bourque,7718879,2700,Col@StL 05:00PM ET,Col,
,,,,,,,,,,LW,Jiri Tlusty (7718880),Jiri Tlusty,7718880,2700,Col@StL 05:00PM ET,Col,
,,,,,,,,,,RW,Ryan Reaves (7718955),Ryan Reaves,7718955,2700,Col@StL 05:00PM ET,StL,
,,,,,,,,,,D,Fedor Tyutin (7719029),Fedor Tyutin,7719029,2700,Col@StL 05:00PM ET,Col,
,,,,,,,,,,LW,Matt Hendricks (7718892),Matt Hendricks,7718892,2700,Edm@Det 05:00PM ET,Edm,
,,,,,,,,,,LW,Anton Lander (7718897),Anton Lander,7718897,2700,Edm@Det 05:00PM ET,Edm,
,,,,,,,,,,D,Xavier Ouellet (7719057),Xavier Ouellet,7719057,2700,Edm@Det 05:00PM ET,Det,
,,,,,,,,,,D,Griffin Reinhart (7719061),Griffin Reinhart,7719061,2700,Edm@Det 05:00PM ET,Edm,
,,,,,,,,,,LW,Bryan Bickell (7718905),Bryan Bickell,7718905,2700,NJ@Car 06:00PM ET,Car,
,,,,,,,,,,RW,Nick Lappin (7718989),Nick Lappin,7718989,2700,NJ@Car 06:00PM ET,NJ,
,,,,,,,,,,D,Klas Dahlbeck (7719076),Klas Dahlbeck,7719076,2700,NJ@Car 06:00PM ET,Car,
,,,,,,,,,,D,Jakub Nakladal (7719084),Jakub Nakladal,7719084,2700,NJ@Car 06:00PM ET,Car,
,,,,,,,,,,D,Vojtech Mozik (7719085),Vojtech Mozik,7719085,2700,NJ@Car 06:00PM ET,NJ,
,,,,,,,,,,LW,Dennis Rasmussen (7718928),Dennis Rasmussen,7718928,2700,Dal@Chi 07:00PM ET,Chi,
,,,,,,,,,,RW,Jordin Tootoo (7718991),Jordin Tootoo,7718991,2700,Dal@Chi 07:00PM ET,Chi,
,,,,,,,,,,D,Patrik Nemeth (7719097),Patrik Nemeth,7719097,2700,Dal@Chi 07:00PM ET,Dal,
,,,,,,,,,,D,Michal Kempny (7719107),Michal Kempny,7719107,2700,Dal@Chi 07:00PM ET,Chi,
,,,,,,,,,,RW,Jared Boll (7719019),Jared Boll,7719019,2700,Cgy@Anh 09:30PM ET,Anh,
,,,,,,,,,,D,Jyrki Jokipakka (7719142),Jyrki Jokipakka,7719142,2700,Cgy@Anh 09:30PM ET,Cgy,
,,,,,,,,,,D,Brett Kulak (7719144),Brett Kulak,7719144,2700,Cgy@Anh 09:30PM ET,Cgy,
,,,,,,,,,,C,Cody McLeod (7718814),Cody McLeod,7718814,2600,Col@StL 05:00PM ET,Col,
,,,,,,,,,,C,Landon Ferraro (7718818),Landon Ferraro,7718818,2600,Col@StL 05:00PM ET,StL,
,,,,,,,,,,LW,Magnus Paajarvi (7718881),Magnus Paajarvi,7718881,2600,Col@StL 05:00PM ET,StL,
,,,,,,,,,,LW,Kenny Agostino (7718884),Kenny Agostino,7718884,2600,Col@StL 05:00PM ET,StL,
,,,,,,,,,,RW,Mike Sislo (7718959),Mike Sislo,7718959,2600,Col@StL 05:00PM ET,Col,
,,,,,,,,,,RW,Joe Whitney (7718960),Joe Whitney,7718960,2600,Col@StL 05:00PM ET,Col,
,,,,,,,,,,RW,Trent Vogelhuber (7718963),Trent Vogelhuber,7718963,2600,Col@StL 05:00PM ET,Col,
,,,,,,,,,,D,Eric Gelinas (7719038),Eric Gelinas,7719038,2600,Col@StL 05:00PM ET,Col,
,,,,,,,,,,D,Chris Bigras (7719045),Chris Bigras,7719045,2600,Col@StL 05:00PM ET,Col,
,,,,,,,,,,LW,Steve Ott (7718890),Steve Ott,7718890,2600,Edm@Det 05:00PM ET,Det,
,,,,,,,,,,LW,Jujhar Khaira (7718898),Jujhar Khaira,7718898,2600,Edm@Det 05:00PM ET,Edm,
,,,,,,,,,,LW,Drake Caggiula (7718902),Drake Caggiula,7718902,2600,Edm@Det 05:00PM ET,Edm,
,,,,,,,,,,RW,Taylor Beck (7718974),Taylor Beck,7718974,2600,Edm@Det 05:00PM ET,Edm,
,,,,,,,,,,RW,Tomas Jurco (7718976),Tomas Jurco,7718976,2600,Edm@Det 05:00PM ET,Det,
,,,,,,,,,,RW,Iiro Pakarinen (7718977),Iiro Pakarinen,7718977,2600,Edm@Det 05:00PM ET,Edm,
,,,,,,,,,,RW,Anton Slepyshev (7718979),Anton Slepyshev,7718979,2600,Edm@Det 05:00PM ET,Edm,
,,,,,,,,,,D,Mark Fayne (7719054),Mark Fayne,7719054,2600,Edm@Det 05:00PM ET,Edm,
,,,,,,,,,,D,Matthew Benning (7719062),Matthew Benning,7719062,2600,Edm@Det 05:00PM ET,Edm,
,,,,,,,,,,C,Connor Brickley (7718835),Connor Brickley,7718835,2600,NJ@Car 06:00PM ET,Car,
,,,,,,,,,,C,Lucas Wallmark (7718839),Lucas Wallmark,7718839,2600,NJ@Car 06:00PM ET,Car,
,,,,,,,,,,LW,Luke Gazdic (7718906),Luke Gazdic,7718906,2600,NJ@Car 06:00PM ET,NJ,
,,,,,,,,,,D,Jon Merrill (7719074),Jon Merrill,7719074,2600,NJ@Car 06:00PM ET,NJ,
,,,,,,,,,,D,Trevor Carrick (7719078),Trevor Carrick,7719078,2600,NJ@Car 06:00PM ET,Car,
,,,,,,,,,,D,Tyler Ganly (7719082),Tyler Ganly,7719082,2600,NJ@Car 06:00PM ET,Car,
,,,,,,,,,,D,Haydn Fleury (7719083),Haydn Fleury,7719083,2600,NJ@Car 06:00PM ET,Car,
,,,,,,,,,,C,Rich Peverley (7718842),Rich Peverley,7718842,2600,Dal@Chi 07:00PM ET,Dal,
,,,,,,,,,,C,Gemel Smith (7718848),Gemel Smith,7718848,2600,Dal@Chi 07:00PM ET,Dal,
,,,,,,,,,,LW,Brandon Mashinter (7718919),Brandon Mashinter,7718919,2600,Dal@Chi 07:00PM ET,Chi,
,,,,,,,,,,LW,Andrew Desjardins (7718920),Andrew Desjardins,7718920,2600,Dal@Chi 07:00PM ET,Chi,
,,,,,,,,,,RW,Mark McNeill (7718998),Mark McNeill,7718998,2600,Dal@Chi 07:00PM ET,Chi,
,,,,,,,,,,D,Jamie Oleksiak (7719100),Jamie Oleksiak,7719100,2600,Dal@Chi 07:00PM ET,Dal,
,,,,,,,,,,RW,Chris Thorburn (7719004),Chris Thorburn,7719004,2600,Wpg@NYR 07:00PM ET,Wpg,
,,,,,,,,,,RW,Josh Jooris (7719013),Josh Jooris,7719013,2600,Wpg@NYR 07:00PM ET,NYR,
,,,,,,,,,,D,Mark Stuart (7719108),Mark Stuart,7719108,2600,Wpg@NYR 07:00PM ET,Wpg,
,,,,,,,,,,LW,Brandon Bollig (7718943),Brandon Bollig,7718943,2600,Cgy@Anh 09:30PM ET,Cgy,
,,,,,,,,,,LW,Nic Kerdiles (7718950),Nic Kerdiles,7718950,2600,Cgy@Anh 09:30PM ET,Anh,
,,,,,,,,,,RW,Linden Vey (7719021),Linden Vey,7719021,2600,Cgy@Anh 09:30PM ET,Cgy,
,,,,,,,,,,RW,Stefan Noesen (7719023),Stefan Noesen,7719023,2600,Cgy@Anh 09:30PM ET,Anh,
,,,,,,,,,,D,Nate Guenin (7719126),Nate Guenin,7719126,2600,Cgy@Anh 09:30PM ET,Anh,
,,,,,,,,,,D,Nicklas Grossmann (7719131),Nicklas Grossmann,7719131,2600,Cgy@Anh 09:30PM ET,Cgy,
,,,,,,,,,,C,Jesse Winchester (7718815),Jesse Winchester,7718815,2500,Col@StL 05:00PM ET,Col,
,,,,,,,,,,D,Brad Stuart (7719026),Brad Stuart,7719026,2500,Col@StL 05:00PM ET,Col,
,,,,,,,,,,D,Chris Butler (7719032),Chris Butler,7719032,2500,Col@StL 05:00PM ET,StL,
,,,,,,,,,,D,Ryan Stanton (7719036),Ryan Stanton,7719036,2500,Col@StL 05:00PM ET,Col,
,,,,,,,,,,D,Brad Hunt (7719041),Brad Hunt,7719041,2500,Col@StL 05:00PM ET,StL,
,,,,,,,,,,D,Jordan Schmaltz (7719042),Jordan Schmaltz,7719042,2500,Col@StL 05:00PM ET,StL,
,,,,,,,,,,C,Joe Vitale (7718824),Joe Vitale,7718824,2500,Edm@Det 05:00PM ET,Det,
,,,,,,,,,,C,Ben Street (7718825),Ben Street,7718825,2500,Edm@Det 05:00PM ET,Det,
,,,,,,,,,,C,Axel Holmstrom (7718829),Axel Holmstrom,7718829,2500,Edm@Det 05:00PM ET,Det,
,,,,,,,,,,LW,Eric Tangradi (7718894),Eric Tangradi,7718894,2500,Edm@Det 05:00PM ET,Det,
,,,,,,,,,,LW,Tomas Nosek (7718900),Tomas Nosek,7718900,2500,Edm@Det 05:00PM ET,Det,
,,,,,,,,,,RW,Mitch Callahan (7718971),Mitch Callahan,7718971,2500,Edm@Det 05:00PM ET,Det,
,,,,,,,,,,RW,Anthony Mantha (7718978),Anthony Mantha,7718978,2500,Edm@Det 05:00PM ET,Det,
,,,,,,,,,,D,Robbie Russo (7719059),Robbie Russo,7719059,2500,Edm@Det 05:00PM ET,Det,
,,,,,,,,,,D,Jordan Oesterle (7719065),Jordan Oesterle,7719065,2500,Edm@Det 05:00PM ET,Edm,
,,,,,,,,,,D,Vili Saarijarvi (7719066),Vili Saarijarvi,7719066,2500,Edm@Det 05:00PM ET,Det,
,,,,,,,,,,LW,Ryane Clowe (7718904),Ryane Clowe,7718904,2500,NJ@Car 06:00PM ET,NJ,
,,,,,,,,,,D,Brandon Gormley (7719072),Brandon Gormley,7719072,2500,NJ@Car 06:00PM ET,NJ,
,,,,,,,,,,D,Seth Helgeson (7719080),Seth Helgeson,7719080,2500,NJ@Car 06:00PM ET,NJ,
,,,,,,,,,,C,Jason Dickinson (7718849),Jason Dickinson,7718849,2500,Dal@Chi 07:00PM ET,Dal,
,,,,,,,,,,LW,Remi Elie (7718926),Remi Elie,7718926,2500,Dal@Chi 07:00PM ET,Dal,
,,,,,,,,,,RW,Denis Gurianov (7719002),Denis Gurianov,7719002,2500,Dal@Chi 07:00PM ET,Dal,
,,,,,,,,,,D,Andrew Bodnarchuk (7719095),Andrew Bodnarchuk,7719095,2500,Dal@Chi 07:00PM ET,Dal,
,,,,,,,,,,D,Viktor Svedberg (7719103),Viktor Svedberg,7719103,2500,Dal@Chi 07:00PM ET,Chi,
,,,,,,,,,,D,Julius Honka (7719105),Julius Honka,7719105,2500,Dal@Chi 07:00PM ET,Dal,
,,,,,,,,,,C,Chris Brown (7718862),Chris Brown,7718862,2500,Wpg@NYR 07:00PM ET,NYR,
,,,,,,,,,,C,Andrew Copp (7718863),Andrew Copp,7718863,2500,Wpg@NYR 07:00PM ET,Wpg,
,,,,,,,,,,C,Chase De Leo (7718864),Chase De Leo,7718864,2500,Wpg@NYR 07:00PM ET,Wpg,
,,,,,,,,,,LW,Tanner Glass (7718932),Tanner Glass,7718932,2500,Wpg@NYR 07:00PM ET,NYR,
,,,,,,,,,,LW,Nic Petan (7718936),Nic Petan,7718936,2500,Wpg@NYR 07:00PM ET,Wpg,
,,,,,,,,,,LW,Brendan Lemieux (7718939),Brendan Lemieux,7718939,2500,Wpg@NYR 07:00PM ET,Wpg,
,,,,,,,,,,RW,Anthony Peluso (7719007),Anthony Peluso,7719007,2500,Wpg@NYR 07:00PM ET,Wpg,
,,,,,,,,,,RW,Marek Hrivik (7719012),Marek Hrivik,7719012,2500,Wpg@NYR 07:00PM ET,NYR,
,,,,,,,,,,D,Chris Summers (7719113),Chris Summers,7719113,2500,Wpg@NYR 07:00PM ET,NYR,
,,,,,,,,,,D,Brian Strait (7719119),Brian Strait,7719119,2500,Wpg@NYR 07:00PM ET,Wpg,
,,,,,,,,,,D,Julian Melchiori (7719121),Julian Melchiori,7719121,2500,Wpg@NYR 07:00PM ET,Wpg,
,,,,,,,,,,D,Michael Paliotta (7719123),Michael Paliotta,7719123,2500,Wpg@NYR 07:00PM ET,NYR,
,,,,,,,,,,C,Freddie Hamilton (7718872),Freddie Hamilton,7718872,2500,Cgy@Anh 09:30PM ET,Cgy,
,,,,,,,,,,D,Ladislav Smid (7719130),Ladislav Smid,7719130,2500,Cgy@Anh 09:30PM ET,Cgy,
,,,,,,,,,,D,Tyler Wotherspoon (7719140),Tyler Wotherspoon,7719140,2500,Cgy@Anh 09:30PM ET,Cgy,
